Gene,Pattern_1 x Pattern_4,KW.obs.tot,KW.obs.groups,KW.df,KW.statistic,KW.pvalue,KW.p.adj,Dunn.zP1_Int,Dunn.zP2_Int,Dunn.zP2_P1,Dunn.pval_1_Int,Dunn.pval_2_Int,Dunn.pval_2_1,Dunn.pval_1_Int.adj,Dunn.pval_2_Int.adj,Dunn.pval_2_1.adj
F3,vsBoth,2207,3,2,36.3175329114783,1.29941516246078e-08,8.19720882426608e-08,-5.07347055724547,-6.02573053272065,-1.45630711781126,3.90624938277968e-07,1.68347468124498e-09,0.145307738762242,2.22067601897749e-06,1.31316528187007e-08,0.236233947839104
CALML3,vsBoth,2207,3,2,36.1868060541935,1.38718666881055e-08,8.71178036120365e-08,-5.56742935995739,-5.93217111563945,-0.375396459933701,2.58524827480619e-08,2.98954809761761e-09,0.707365637287601,1.7361300269483e-07,2.26830179584738e-08,0.963350852455553
SMPX,vsBoth,2207,3,2,36.0207359079765,1.50728917631316e-08,9.43511079765844e-08,-5.79786125238558,-5.74468999513788,0.387389463552728,6.71659841551369e-09,9.20895427730537e-09,0.698467902923643,4.86664462622051e-08,6.54176149170526e-08,0.952728452351666
PABPC1,vsBoth,2207,3,2,35.6782820792445,1.78879052001382e-08,1.11343622619472e-07,-5.54383625726663,-3.53948928563561,3.88179229352109,2.95915575868896e-08,0.000400902043960765,0.000103689424204157,1.9710496662028e-07,0.00126221330718158,0.000375556117137117
STAT1,vsBoth,2207,3,2,35.4627756802776,1.99230628288917e-08,1.23428089916127e-07,-5.42426010511679,-3.3144729249554,4.06529990816659,5.8195088692324e-08,0.000918160712469574,4.79707351835062e-05,3.71967938550156e-07,0.00261529215175234,0.000186636141573329
SLPI,vsBoth,2207,3,2,35.0728278910394,2.42120850665239e-08,1.48212850770383e-07,-5.66459132584709,-5.72461308190872,0.177220239601987,1.47375354461594e-08,1.03669736340504e-08,0.859335398382407,1.02107265303841e-07,7.33164460387831e-08,1
PTPRB,vsBoth,2207,3,2,34.8380776272237,2.72274872402934e-08,1.66140502795535e-07,-2.29937239981028,-4.81912341575357,-4.41345679563803,0.0214838018241625,1.44190341934929e-06,1.01733027705115e-05,0.0416963986196892,7.47716487016788e-06,4.49834040817782e-05
PDIA6,vsBoth,2207,3,2,34.7998981480497,2.77522456965963e-08,1.69097691390192e-07,-4.74061961684542,-2.17839796154547,4.84413057148213,2.13065617063988e-06,0.0293764215256436,1.27167287636266e-06,1.07056219417921e-05,0.0553817782860494,6.66206776424453e-06
S100A8,vsBoth,2207,3,2,34.7683496725815,2.81934871926519e-08,1.71686929233866e-07,-2.96640278997387,-5.20673733351337,-3.87764016165152,0.00301305594960352,1.92189838146242e-07,0.000105474564346277,0.0073610491525379,1.1441488597334e-06,0.000381588471526518
MORF4L1,vsBoth,2207,3,2,34.6319817561732,3.01828824942418e-08,1.83219053343035e-07,-4.71010300479458,-2.14344217710411,4.85057392084239,2.47591628446372e-06,0.0320776094382702,1.23104742650041e-06,1.23014598754434e-05,0.0599844802628399,6.46333756102661e-06
PSIP1,vsBoth,2207,3,2,34.5695204807307,3.11403870780621e-08,1.88759480936355e-07,-2.23121711335438,-4.76315156456842,-4.4387865710463,0.0256667509240433,1.90592575645517e-06,9.04674713727936e-06,0.0489097898921927,9.67491296509372e-06,4.0527785399874e-05
TMEM47,vsBoth,2207,3,2,34.1361566023337,3.86747733388812e-08,2.32026615674894e-07,-2.67495061201971,-5.01088045612771,-4.06413951020204,0.00747402596405704,5.41815661434821e-07,4.82099854007225e-05,0.0161401759789422,3.01318536903983e-06,0.000187465091247921
ITGA11,vsBoth,2207,3,2,33.9062936917993,4.33852269822932e-08,2.59253185625899e-07,-2.22066038879633,-4.72417097671635,-4.38822674229293,0.026373972262711,2.31055966632976e-06,1.14278600735155e-05,0.0501587728888364,1.15306511058474e-05,4.99903411556854e-05
FKBP7,vsBoth,2207,3,2,33.9003130974642,4.35151558698278e-08,2.5988218088925e-07,-4.88145702931465,-5.82106976497573,-1.44323837199408,1.05304871451607e-06,5.84721542718496e-09,0.148953333605734,5.5954815253605e-06,4.2734817191792e-08,0.241672542795637
FRMD4B,vsBoth,2207,3,2,33.8399825083602,4.4847802146483e-08,2.6761347811566e-07,-2.16969273656446,-4.68855435917628,-4.41838511571448,0.0300301306710819,2.75141832031971e-06,9.94411143999336e-06,0.0565100080019997,1.35535633239902e-05,4.40447998583465e-05
FKBP1A,vsBoth,2207,3,2,33.6254334686595,4.99263591424909e-08,2.95491119980979e-07,-5.11635808251207,-2.90972335201998,4.2238837022631,3.11491454035071e-07,0.00361748806162749,2.40127996353899e-05,1.79684886911649e-06,0.0086171508730308,9.89504270484083e-05
CALCRL,vsBoth,2207,3,2,33.3484717521052,5.73418062635984e-08,3.37197448548057e-07,-2.29893873356968,-4.74571036185657,-4.28230004500502,0.0215084185402614,2.07775848712046e-06,1.84971327893984e-05,0.0417356891577139,1.04618628940908e-05,7.78461783398621e-05
ELF1,vsBoth,2207,3,2,33.3278289878366,5.79367178317664e-08,3.40280165701443e-07,-3.20001295461761,-5.25190692076322,-3.52716508871583,0.00137421410721,1.50532533221074e-07,0.000420034777345393,0.00370289084030849,9.07473492375885e-07,0.00131421501849709
KRT14,vsBoth,2207,3,2,33.2844792788809,5.92061959366816e-08,3.47582766337665e-07,-3.87506636116402,-5.54583147739815,-2.80811925354195,0.00010659564612126,2.925605069583e-08,0.0049831769763071,0.000385205240621186,1.94965897595773e-07,0.0113414904037082
BBX,vsBoth,2207,3,2,33.2044814850914,6.16223786538358e-08,3.61163704655444e-07,-4.84085745788689,-2.46655078298779,4.51140334181655,1.29280082591147e-06,0.013642138253281,6.44001286457068e-06,6.75658909472076e-06,0.0275901913066718,2.95907843993873e-05
TFPI,vsBoth,2207,3,2,33.1769433342378,6.24767301507849e-08,3.65764018971113e-07,-2.28921680418782,-4.73112744189755,-4.27405185912802,0.0220667587122109,2.23276287395588e-06,1.91952358874275e-05,0.0426198324378901,1.11755226176764e-05,8.05238177023859e-05
SYNE2,vsBoth,2207,3,2,32.6513610968237,8.12544255906559e-08,4.70208939081329e-07,-3.32029353176178,-5.27270645317147,-3.34229655105074,0.000899228462291951,1.34426483435311e-07,0.000830882399347187,0.00256775099897587,8.13633978687408e-07,0.00240578947028053
RHOA,vsBoth,2207,3,2,32.4659981516196,8.91452231881489e-08,5.13895992496388e-07,-4.53301253528383,-2.03289386778205,4.72205285202983,5.81483628788804e-06,0.0420632467177551,2.33475987427807e-06,2.69866834851984e-05,0.0766501889883491,1.16433035527608e-05
PET100,vsBoth,2207,3,2,32.4439726336435,9.01323837497741e-08,5.19018673300831e-07,-4.84616193958896,-2.54098942442384,4.38740344557916,1.25872785244052e-06,0.0110539263007479,1.14711889997926e-05,6.6014051382114e-06,0.022829367444783,5.01722158254256e-05
KLF6,vsBoth,2207,3,2,32.3969447335106,9.22768659370215e-08,5.30787214112215e-07,-2.85993875067399,-5.02412725794894,-3.74612811709778,0.00423722836063136,5.05726967426829e-07,0.000179584900416634,0.00986046599810475,2.82421617566245e-06,0.000614974123825676
KLK5,vsBoth,2207,3,2,32.3908426302336,9.25588373559776e-08,5.32263838179707e-07,-4.68967019833821,-5.68494704088143,-1.55294610998734,2.73645742159099e-06,1.30853202728367e-08,0.120436009657741,1.34891475757029e-05,9.13897917104093e-08,0.199253821154924
MMP7,vsBoth,2207,3,2,32.3245034740014,9.56804601973561e-08,5.49614857240538e-07,-5.68403602938264,-4.76337140440413,1.94095754214751,1.31552544029752e-08,1.903849569022e-06,0.0522634274977118,9.17886719856712e-08,9.66608730655052e-06,0.0935293573149788
MYL12A,vsBoth,2207,3,2,32.1131613277395,1.06344643437524e-07,6.0805471837955e-07,-4.26118232714922,-5.59018867276682,-2.17438280289353,2.03348247332587e-05,2.26823018908155e-08,0.0296763985090939,8.48197678422232e-05,1.53366638640733e-07,0.0558884361267941
PSAT1,vsBoth,2207,3,2,32.0711878647316,1.08600053982983e-07,6.19605507019078e-07,-5.62681621634065,-5.11942433909311,1.19523041323251,1.83566121260455e-08,3.06469689793165e-07,0.231997019030981,1.25811773152062e-07,1.77037715699562e-06,0.359813391103945
FOSB,vsBoth,2207,3,2,32.0295330272155,1.10885631505031e-07,6.31790226017035e-07,-2.27292961058073,-4.66326013104134,-4.18215768127456,0.023030422076416,3.11238919523266e-06,2.88755586422354e-05,0.0443315498896324,1.52191367154179e-05,0.000117051475328484
PALLD,vsBoth,2207,3,2,31.6792982679951,1.32107594834977e-07,7.45449122435181e-07,-2.54544449336797,-4.8089353865943,-3.94045060071499,0.0109138713662782,1.51736238348551e-06,8.13286978262041e-05,0.0225754153103659,7.83582900831514e-06,0.000301351871409596
CAB39L,vsBoth,2207,3,2,31.5709455186477,1.39462127594241e-07,7.8442793070226e-07,-4.50981818123785,-2.06626876619131,4.61920366308845,6.48832110828581e-06,0.0388031088900631,3.85215609310718e-06,2.97888528035537e-05,0.0712352239432593,1.85078002896182e-05
RPS27A,vsBoth,2207,3,2,31.5652007352692,1.39863293327239e-07,7.86264565209424e-07,-5.36588120428579,-5.43771453478642,0.140954686377433,8.05549503816069e-08,5.39683492226116e-08,0.887905739878264,5.02218812143983e-07,3.47121221920369e-07,1
KLK8,vsBoth,2207,3,2,31.3710587405983,1.54120762416467e-07,8.62503177719778e-07,-5.39890283549871,-5.37399567495528,0.316505268825196,6.70496729246675e-08,7.70107055247742e-08,0.75161902663019,4.2402106541472e-07,4.82222075814981e-07,1
BRD7,vsBoth,2207,3,2,31.3331060618391,1.57073336229231e-07,8.78559913551871e-07,-4.61754535312184,-2.25659380071896,4.47615820153014,3.88305834251184e-06,0.0240334680952608,7.59981796963036e-06,1.86406329652685e-05,0.0460610641126961,3.45187354293283e-05
NDUFS5,vsBoth,2207,3,2,31.1459973238194,1.72477565861455e-07,9.58360314530819e-07,-4.78396829889571,-2.55092959598984,4.25461446400079,1.71867802076552e-06,0.0107436026269553,2.09409515033327e-05,8.77142537140878e-06,0.022258824749657,8.71575794037694e-05
PI16,vsBoth,2207,3,2,31.1417019148643,1.72848394774851e-07,9.60167592382315e-07,-2.38132753197474,-4.68364830563375,-4.018506580249,0.0172503664271888,2.81813381540064e-06,5.85681738846218e-05,0.0341489279393399,1.38655089010304e-05,0.000224001557257399
CDC42,vsBoth,2207,3,2,31.0175075624486,1.83922055366622e-07,1.01819172532179e-06,-5.56070219968375,-4.88909717870845,1.48707170516611,2.68691346695322e-08,1.01299482505859e-06,0.136995873644876,1.79933973634718e-07,5.401695868818e-06,0.224074761056779
PLAT,vsBoth,2207,3,2,30.9630989655733,1.8899420517876e-07,1.04517267798333e-06,-2.54061180266448,-4.76826971872424,-3.87628498014126,0.0110658707641683,1.85814906944701e-06,0.00010606345251082,0.0228490921064291,9.44410695839813e-06,0.000383475626596886
NDP,vsBoth,2207,3,2,30.9100520984059,1.9407405009287e-07,1.0710163005387e-06,-4.52067345284702,-2.13620959228113,4.51354525709712,6.16432133267629e-06,0.0326623339429785,6.37528374475628e-06,2.84426911635813e-05,0.0609267104720988,2.93168861459926e-05
COX5A,vsBoth,2207,3,2,30.8974548648183,1.95300305967886e-07,1.07721922689617e-06,-4.5574196998916,-2.19586335395052,4.47421908354085,5.17858789234738e-06,0.0281017253916722,7.66910783954707e-06,2.42961147817405e-05,0.0531839182472883,3.48081951157759e-05
PYURF,vsBoth,2207,3,2,30.8796334214102,1.97048349240307e-07,1.08544018784138e-06,-4.99275102587494,-2.95724034210204,3.91007127888105,5.95252712645456e-07,0.0031040606353357,9.22688896050061e-05,3.28864777669354e-06,0.00754924208364512,0.00033760854278755
SH3BGR,vsBoth,2207,3,2,30.8725746624561,1.97745036353504e-07,1.08899318242769e-06,-4.9695145699817,-2.91347598095917,3.94580013468648,6.71207273215094e-07,0.00357429332503742,7.95339367824962e-05,3.67847277866301e-06,0.00852560511140746,0.000295416202197687
MIA,vsBoth,2207,3,2,30.8024986753671,2.04796437759746e-07,1.12576596493552e-06,-4.14842883715756,-5.46863042156028,-2.16423153122149,3.34764873267224e-05,4.53526288794217e-08,0.0304465844990796,0.000134088573870569,2.94817827006184e-07,0.0572222333375653
SERPINA3,vsBoth,2207,3,2,30.7798746810477,2.07126247036231e-07,1.13649740235765e-06,-5.37828407940954,-5.28830126493869,0.432439313396804,7.51990966375322e-08,1.23457524333359e-07,0.665422150308294,4.72220643029766e-07,7.51052944398926e-07,0.913834505495085
ADGRL2,vsBoth,2207,3,2,30.7364700640788,2.11670496742436e-07,1.16060962187372e-06,-5.3247175099496,-3.71143428303132,3.16783664951775,1.01110048428852e-07,0.000206088175705616,0.00153577785460851,6.21973412837849e-07,0.00069492874603513,0.00407874224324937
RWDD1,vsBoth,2207,3,2,30.420039434468,2.47954712775215e-07,1.34892997629068e-06,-2.57687032862412,-4.76000726606747,-3.79443471408727,0.00996993442376995,1.93585989786326e-06,0.000147980211278306,0.0208492713229133,9.81121206642735e-06,0.000516820752525221
ARSE,vsBoth,2207,3,2,30.3600196265437,2.55508588529216e-07,1.38823258388617e-06,-4.83687618882219,-5.50146512784096,-0.951133974527633,1.31895525557589e-06,3.76648116398681e-08,0.341536369991219,6.8832301336642e-06,2.47256277236961e-07,0.508072832599021
RPL7A,vsBoth,2207,3,2,30.3364132597948,2.58542271592376e-07,1.40362938996428e-06,-2.92561522646766,-4.94578740031668,-3.48395685058871,0.00343775839355892,7.58366911541602e-07,0.000494059132980961,0.00824733676269769,4.11830770187631e-06,0.00151861134316335
SFPQ,vsBoth,2207,3,2,30.2266226022154,2.73131820013361e-07,1.47712716829608e-06,-4.43413458403236,-2.0552301812338,4.49919663671148,9.24428677593019e-06,0.0398567772933507,6.82107422536246e-06,4.13286731973085e-05,0.0729730701915024,3.11965277820243e-05
STOM,vsBoth,2207,3,2,30.179013744915,2.79711569828682e-07,1.50961136687764e-06,-4.4001633687153,-5.47287481727183,-1.70670416336366,1.08169411048316e-05,4.42792910441576e-08,0.0878770529924157,4.75868963799129e-05,2.8816761342033e-07,0.149792214562642
ARPC3,vsBoth,2207,3,2,30.1270562977251,2.87073329923539e-07,1.54696548887186e-06,-4.95713265917582,-2.97072342118341,3.82001996079109,7.15411310536549e-07,0.00297099212694465,0.000133440874603986,3.89834498139183e-06,0.00727007003546915,0.000471272748431813
CCL8,vsBoth,2207,3,2,29.8174865095144,3.35131362620694e-07,1.79400859004523e-06,-2.65208569306969,-4.76953801441499,-3.67258259334328,0.00799962362290956,1.84648897079365e-06,0.000240111508939898,0.0171253904337631,9.38984402036516e-06,0.000797262645929266
GPBP1,vsBoth,2207,3,2,29.7725894463739,3.4273964750126e-07,1.83333952090671e-06,-4.53394260839613,-2.25316246196526,4.32784429743987,5.78927654980515e-06,0.0242489072938788,1.50575852157638e-05,2.68811308583866e-05,0.0464428774235984,6.44023827712319e-05
PPA1,vsBoth,2207,3,2,29.7528757852778,3.4613467876515e-07,1.85056018309609e-06,-5.1211586732624,-3.36243521087072,3.41901630594272,3.03663988880961e-07,0.000772582534670379,0.000628479601257277,1.75523179685231e-06,0.00225582755993538,0.00188248047928893
B3GALT2,vsBoth,2207,3,2,29.6636796403784,3.61921022001797e-07,1.93103974008049e-06,-4.73899829576873,-5.44213718057617,-1.02535286203881,2.14777310662126e-06,5.26451083268736e-08,0.30519672143957,1.07802774597896e-05,3.38990932525304e-07,0.459335021466523
IRF2,vsBoth,2207,3,2,29.6445442809648,3.65400384591048e-07,1.94763119234338e-06,-3.14290398316123,-5.01416910382341,-3.20536375574734,0.00167280702432316,5.32631281686642e-07,0.00134891890066508,0.00439054345934864,2.96614094731564e-06,0.00364055539307676
RPL4,vsBoth,2207,3,2,29.4205629285869,4.08701218779022e-07,2.16442502686518e-06,-4.56876461608592,-2.34192187270361,4.23264584521231,4.90607383135647e-06,0.0191847304070459,2.30958044673942e-05,2.31023555600876e-05,0.0376038575676473,9.54602137592139e-05
JMJD1C,vsBoth,2207,3,2,29.3242216274204,4.28870506295998e-07,2.2675788124609e-06,-2.8664279302562,-4.85739346250664,-3.43443765120358,0.00415132669279282,1.1894109613977e-06,0.000593784653332856,0.0096833854552071,6.26426023167613e-06,0.00178809796489498
NOX4,vsBoth,2207,3,2,29.2714053569678,4.40347046675384e-07,2.32359435848994e-06,-2.51068912800385,-4.6595065242058,-3.73607722294456,0.0120495756954053,3.16968350491193e-06,0.000186913288863906,0.0246509680672952,1.54748352135754e-05,0.000637249913872836
C4orf3,vsBoth,2207,3,2,29.2064452083295,4.54884359990641e-07,2.39730201725933e-06,-5.40349211462256,-4.64132304249653,1.641945633283,6.53558301066155e-08,3.46185416997609e-06,0.100601271593944,4.14038423272132e-07,1.67818171926977e-05,0.169314529921981
GABRP,vsBoth,2207,3,2,29.1832952352121,4.60180231032955e-07,2.42399936696609e-06,-5.12380834235189,-5.25655179954657,0.0192863871363869,2.99425347854777e-07,1.46781447533385e-07,0.984612643401777,1.7317804152336e-06,8.85792781900626e-07,1
CCDC173,vsBoth,2207,3,2,29.1127937466886,4.76691229463935e-07,2.50721023584751e-06,-5.29390119177395,-5.04856616252951,0.707433811714238,1.1973414415165e-07,4.45138312015349e-07,0.479296931164802,7.30730438572572e-07,2.50718638169936e-06,0.686130461625962
APCDD1,vsBoth,2207,3,2,29.0892971885575,4.82324557215534e-07,2.53557345821639e-06,-5.36800297250316,-4.83775092541227,1.22329450390956,7.96132418469447e-08,1.31316552234348e-06,0.221218482289451,4.96780383588421e-07,6.85551408063914e-06,0.344589633920385
ZBED5-AS1,vsBoth,2207,3,2,29.0588986868851,4.89711525125025e-07,2.57183993877973e-06,-4.62485922592906,-2.47081908825673,4.10460835858812,3.74852901773607e-06,0.01348039956562,4.05000406806589e-05,1.80583998019637e-05,0.027299239148623,0.000159784880806099
ROCR,vsBoth,2207,3,2,28.9969052240957,5.05128688183605e-07,2.64686930117597e-06,-4.83249778967684,-5.35893348594716,-0.703027435388679,1.34830609365805e-06,8.37146661288295e-08,0.482038652043873,7.01467023835361e-06,5.20671039226549e-07,0.689572703266039
SDCBP,vsBoth,2207,3,2,28.951933436789,5.16615621130233e-07,2.70302734969307e-06,-2.12019408326671,-4.40822883857794,-4.005971086566,0.0339896811905905,1.04219396772266e-05,6.17632044815876e-05,0.0632255762564999,4.59904827642755e-05,0.000234997257551191
NDRG2,vsBoth,2207,3,2,28.9194006396482,5.2508781597221e-07,2.74599163130665e-06,-4.63290114644881,-2.49815543183181,4.07033189048735,3.60576739236834e-06,0.0124841442315836,4.69462079816932e-05,1.74234136484083e-05,0.0254509091607146,0.000183147774598881
PTS,vsBoth,2207,3,2,28.8507434383957,5.43426312476011e-07,2.83345518531788e-06,-4.46935603995896,-2.22809625034245,4.25355672581991,7.84554423029257e-06,0.0258740972875356,2.10401606996349e-05,3.55245349516805e-05,0.0492885029156853,8.75323262580335e-05
ITPR2,vsBoth,2207,3,2,28.7886837785893,5.60553084744362e-07,2.91770096234281e-06,-4.59659077196472,-2.44770331077184,4.09392375892869,4.29459925030189e-06,0.014376998710294,4.24133826012648e-05,2.0451662985597e-05,0.0289247072345443,0.000166667656207934
VGLL1,vsBoth,2207,3,2,28.6375992793372,6.0453900796481e-07,3.13426104769157e-06,-5.01644974377134,-5.24535167155286,-0.158959525162331,5.26350363272078e-07,1.55984509314903e-07,0.873700762535688,2.93401647893633e-06,9.38956574360365e-07,1
PTN,vsBoth,2207,3,2,28.6174841199334,6.1064988602989e-07,3.16283016190998e-06,-2.70166435069252,-4.72942465619592,-3.50886812308422,0.00689933726522608,2.25156992012039e-06,0.000450017983312707,0.0150169141524589,1.12499920891027e-05,0.00139855274062941
SMCO3,vsBoth,2207,3,2,28.4663389992649,6.58586806643153e-07,3.38945383878144e-06,-5.18005857712757,-5.07579429123178,0.448132890167209,2.2181623429408e-07,3.85880594986504e-07,0.65405729239949,1.30532426407953e-06,2.19544820930629e-06,0.900645855631613
PLEKHG1,vsBoth,2207,3,2,28.3367148487722,7.02684789774919e-07,3.60320479935691e-06,-2.14388209059566,-4.38991150202987,-3.92927530345144,0.0320423355457456,1.13396800496945e-05,8.52022493972509e-05,0.0599224319718146,4.96501128781347e-05,0.000314564913179894
INHBB,vsBoth,2207,3,2,28.2655975569194,7.28120865523312e-07,3.72547514244201e-06,-4.54992832389659,-2.41724441330987,4.06244969772312,5.36641921551119e-06,0.0156385123547734,4.85604140421536e-05,2.50844620039443e-05,0.03123666303564,0.000188622823670248
CSTB,vsBoth,2207,3,2,28.2139677622094,7.47161945271411e-07,3.81548768465066e-06,-5.04053049750363,-5.16666114029145,0.026981246297419,4.64243134991586e-07,2.3831274970485e-07,0.978474691872838,2.6086346488391e-06,1.39723292133464e-06,1
ARRDC4,vsBoth,2207,3,2,28.1304615720662,7.79018700152622e-07,3.97431574145659e-06,-2.40098729440519,-4.53294908723908,-3.71130117429337,0.016350904215852,5.81658386057678e-06,0.000206196594895286,0.0325302676454472,2.69893300471871e-05,0.000695130621006182
APOL1,vsBoth,2207,3,2,28.0011994999631,8.31030159290173e-07,4.22330088187264e-06,-3.07287646914654,-4.88192409291554,-3.09705399578402,0.00212006229238056,1.05055698213144e-06,0.0019545426848446,0.00540539433196665,5.58535075813847e-06,0.00503538729469412
RND3,vsBoth,2207,3,2,27.8888651213363,8.79042525811984e-07,4.45440741194288e-06,-4.67308156753281,-2.67491162187683,3.82686279220227,2.96713858098e-06,0.00747489522603801,0.000129786810096829,1.45511240394524e-05,0.0161408358945478,0.000459444345051637
PSMB2,vsBoth,2207,3,2,27.8634389664846,8.90289199947041e-07,4.50489756073107e-06,-4.47213181728004,-2.3226897890762,4.0886563636157,7.74436631678219e-06,0.0201958232093646,4.33879037391276e-05,3.51052603262717e-05,0.0394103446640422,0.000170193510078071
LHFPL2,vsBoth,2207,3,2,27.7910788600911,9.23089694481218e-07,4.6675065665273e-06,-2.16151897171085,-4.37106023524082,-3.86280110132493,0.0306552730670582,1.23644673925764e-05,0.000112094272088034,0.057557782720819,5.37508006355585e-05,0.000402788239583494
EIF3A,vsBoth,2207,3,2,27.6230443932109,1.00399632545636e-06,5.04632695070743e-06,-4.47021370067726,-2.3421895492317,4.05006173757847,7.81414809822926e-06,0.0191709757776483,5.12041222515628e-05,3.54047675305055e-05,0.0375794695641402,0.000198005407248278
DCTD,vsBoth,2207,3,2,27.5777098800982,1.02701405661309e-06,5.15464177533058e-06,-5.03627831150341,-5.0641774302316,0.203335872401889,4.74670267550772e-07,4.1016750148821e-07,0.838872519011104,2.66408920253163e-06,2.32443006412963e-06,1
OAS3,vsBoth,2207,3,2,27.5683465537064,1.03183346314009e-06,5.17513236571331e-06,-4.98795047636289,-3.37477105790919,3.15070004103703,6.10232057483279e-07,0.000738771222966137,0.00162879674513388,3.36491333834656e-06,0.00216571600835743,0.00429036839268777
ABHD14B,vsBoth,2207,3,2,27.4475046743804,1.09609977588543e-06,5.48440329563194e-06,-4.5470304952736,-2.49273962123858,3.9213943726494,5.44081173039314e-06,0.0126761765531072,8.80380390522562e-05,2.54114571684566e-05,0.0258056530355627,0.000323865525213432
RPS27,vsBoth,2207,3,2,27.3275835662846,1.16383289129337e-06,5.7985242420315e-06,-3.13453689193681,-4.8687609370686,-2.95945706581818,0.00172125608999631,1.12300164238457e-06,0.00308181641335469,0.00450614080609291,5.93853223078158e-06,0.00750300782190802
KIAA1671,vsBoth,2207,3,2,27.263983574472,1.20143751705719e-06,5.98022406907512e-06,-4.54795948229742,-2.51310844312931,3.8864985253961,5.41685608364804e-06,0.0119672542243865,0.000101700544123833,2.53036988507768e-05,0.0245018107189553,0.000368772328857281
KLK6,vsBoth,2207,3,2,27.214309607888,1.23165125650473e-06,6.12193724334859e-06,-5.10204225501386,-4.90928032097987,0.603278458733375,3.36007703092792e-07,9.14112342605087e-07,0.546323460738129,1.92855894529206e-06,4.90363561830211e-06,0.770449263641286
ATP6V1F,vsBoth,2207,3,2,27.1881843827476,1.24784537819004e-06,6.19950533328559e-06,-2.41557174074415,-4.48827108050085,-3.60404437652292,0.0157105272646429,7.18035253393546e-06,0.000313303527750146,0.0313651919558703,3.27455637536617e-05,0.0010124643400435
RPS7,vsBoth,2207,3,2,26.9870653089052,1.37985428568629e-06,6.82958181804324e-06,-5.16433070947599,-4.68548514515495,1.12064152354791,2.41300749180383e-07,2.79297556499343e-06,0.262440482542533,1.41359389377665e-06,1.37464515819159e-05,0.402042757201233
MAML2,vsBoth,2207,3,2,26.9590357543326,1.39932878280342e-06,6.91946901048301e-06,-2.40298021516167,-4.4679435870955,-3.59077292407451,0.0162620672348493,7.89751248348619e-06,0.000329698789191241,0.0323715186145227,3.57259510212681e-05,0.00105946861502538
C1orf116,vsBoth,2207,3,2,26.9585088079725,1.39969751698135e-06,6.91966839108331e-06,-2.6687096927465,-4.61531243489935,-3.36464814412656,0.00761432318767038,3.92504386718109e-06,0.000766413276350744,0.0164097346638776,1.88200989847171e-05,0.00223918418205321
LAMB3,vsBoth,2207,3,2,26.9149725865369,1.43050033071419e-06,7.06366111276026e-06,-4.18313106083724,-5.17227508558851,-1.56741744020336,2.87521523980332e-05,2.31260783776219e-07,0.117017150070655,0.000116650309424438,1.35755484695204e-06,0.194113433685159
CALM3,vsBoth,2207,3,2,26.8627430300091,1.46834959116194e-06,7.23698851129407e-06,-5.12127836179832,-3.93221267350098,2.39507709013313,3.03471281572225e-07,8.41675513834647e-05,0.0166168711617445,1.75447206699388e-06,0.000311065801996065,0.0330205732600577
OLFML2A,vsBoth,2207,3,2,26.8607519851803,1.4698120939485e-06,7.24080916986084e-06,-4.07221283416221,-5.15037077828756,-1.73300036661163,4.65685965219012e-05,2.59971998526376e-07,0.083095603631553,0.000181773686123861,1.51738650179428e-06,0.142438947021222
IFIT2,vsBoth,2207,3,2,26.8275186733919,1.49443950166232e-06,7.35697203271615e-06,-4.3369200541307,-2.19327085222041,4.07143848582561,1.44493149553736e-05,0.0282878703914158,4.67237017895484e-05,6.20510098600966e-05,0.0535057248601751,0.000182329408659542
C5orf46,vsBoth,2207,3,2,26.8129657379418,1.5053534016289e-06,7.40896897274488e-06,-3.70994940144083,-5.05672785279482,-2.23407212888644,0.000207300674267134,4.26511208801021e-07,0.025478327523536,0.000698605955942024,2.40795513880466e-06,0.0485830664338052
RPL6,vsBoth,2207,3,2,26.7922057350747,1.52106035014205e-06,7.47754119866843e-06,-5.08104622903036,-4.83853998406731,0.691635818853231,3.75361747570975e-07,1.30796385380918e-06,0.489166061681627,2.13985340268662e-06,6.8308489793591e-06,0.698895827574762
NRN1,vsBoth,2207,3,2,26.7813267306582,1.52935670483923e-06,7.51306732827293e-06,-3.30183030562893,-4.90621473854072,-2.71765355151402,0.000960561637845122,9.28508666914037e-07,0.00657466404056149,0.00272098488721888,4.97433969636734e-06,0.0143886925713559
LY6D,vsBoth,2207,3,2,26.7791265237866,1.53104008117903e-06,7.51958380196787e-06,-4.64674287105696,-5.14931350758532,-0.669479940266886,3.37217060679156e-06,2.61441574820254e-07,0.503189372642956,1.63775619615801e-05,1.52565304564458e-06,0.716714469042531
EEF1B2,vsBoth,2207,3,2,26.7202607942356,1.57677269635196e-06,7.72438984239382e-06,-5.16897806916349,-4.4159458663943,1.61371888351101,2.35377513970764e-07,1.00569252367393e-05,0.106588416087,1.38087177065208e-06,4.45031763489458e-05,0.178436673174584
CCL28,vsBoth,2207,3,2,26.7145111482604,1.58131216069748e-06,7.74482734214222e-06,-4.94846239502651,-3.41886279449931,2.99847996438585,7.4802038120609e-07,0.000628834263258584,0.00271329995911456,4.06289142940751e-06,0.00188334579316071,0.00671060151401326
